-577.97541,0,0
-570.188525,0,0
-562.401639,0,0
-554.614754,0,0
-546.827869,0,0
-539.040984,0,0
-531.254098,0,0
-523.467213,0,0
-515.680328,0,0
-507.893443,0,0
-500.106557,0,0
-492.319672,0,0
-484.532787,0,0
-476.745902,0,0
-468.959016,0,0
-461.172131,0,0
-453.385246,0,0
-445.598361,0,0
-437.811475,0,0
-430.02459,0,0
-422.237705,0,0
-414.45082,0,0
-406.663934,0,0
-398.877049,0,0
-391.090164,0,0
-383.303279,0,0
-375.516393,0,0
-367.729508,0,0
-359.942623,0,0
-352.155738,0,0
-344.368852,0,0
-336.581967,0,0
-328.795082,0,0
-321.008197,0,0
-313.221311,0,0
-305.434426,0,0
-297.647541,0,0
-289.860656,0,0
-282.07377,0,0
-274.286885,0,0
-266.5,0,0
-258.713115,0,0
-250.92623,0,0
-243.139344,0,0
-235.352459,0,0
-227.565574,0,0
-219.778689,0,0
-211.991803,0,0
-204.204918,0,0
-196.418033,0,0
-188.631148,0,0
-180.844262,0,0
-173.057377,0,0
-165.270492,0,0
-157.483607,0,0
-149.696721,0,0
-141.909836,0,0
-134.122951,0,0
-126.336066,0,0
-118.54918,0,0
-110.762295,0,0
-102.97541,0,0
-95.188525,0,0
-87.401639,0,0
-79.614754,0,0
-71.827869,0,0
-64.040984,0,0
-56.254098,0,0
-48.467213,0,0
-40.680328,0,0
-32.893443,0,0
-1028.75,0,0
-1028.25,0,0
-1027.75,0,0
-1027.25,0,0
-1026.75,0,0
-1026.25,0,0
-1025.75,0,0
-1025.25,0,0
-1024.75,0,0
-1024.25,0,0
-1023.75,0,0
-1023.25,0,0
-1022.75,0,0
-1022.25,0,0
-1021.75,0,0
-1021.25,0,0
-1020.75,0,0
-1020.25,0,0
-1019.75,0,0
-1019.25,0,0
-1018.75,0,0
-1018.25,0,0
-1017.75,0,0
-1017.25,0,0
-1016.75,0,0
-1016.25,0,0
-1015.75,0,0
-1015.25,0,0
-1014.75,0,0
-1014.25,0,0
-1013.75,0,0
-1013.25,0,0
-1012.75,0,0
-1012.25,0,0
-1011.75,0,0
-1011.25,0,0
-1010.75,0,0
-1010.25,0,0
-1009.75,0,0
-1009.25,0,0
-1008.75,0,0
-1008.25,0,0
-1007.75,0,0
-1007.25,0,0
-1006.75,0,0
-1006.25,0,0
-1005.75,0,0
-1005.25,0,0
-1004.75,0,0
-1004.25,0,0
-1003.75,0,0
-1003.25,0,0
-1002.75,0,0
-1002.25,0,0
-1001.75,0,0
-1001.25,0,0
-1000.75,0,0
-1000.25,0,0
-999.75,0,0
-999.25,0,0
-998.75,0,0
-998.25,0,0
-997.75,0,0
-997.25,0,0
-996.75,0,0
-996.25,0,0
-995.75,0,0
-995.25,0,0
-994.75,0,0
-994.25,0,0
-993.75,0,0
-993.25,0,0
-992.75,0,0
-992.25,0,0
-991.75,0,0
-991.25,0,0
-990.75,0,0
-990.25,0,0
-989.75,0,0
-989.25,0,0
-988.75,0,0
-988.25,0,0
-987.75,0,0
-987.25,0,0
-986.75,0,0
-986.25,0,0
-985.75,0,0
-985.25,0,0
-984.75,0,0
-984.25,0,0
-983.75,0,0
-983.25,0,0
-982.75,0,0
-982.25,0,0
-981.75,0,0
-981.25,0,0
-980.75,0,0
-980.25,0,0
-979.75,0,0
-979.25,0,0
25.5,0,0
28.5,0,0
31.5,0,0
34.5,0,0
37.5,0,0
40.5,0,0
43.5,0,0
46.5,0,0
49.5,0,0
52.5,0,0
55.5,0,0
58.5,0,0
61.5,0,0
64.5,0,0
67.5,0,0
70.5,0,0
73.5,0,0
76.5,0,0
79.5,0,0
82.5,0,0
85.5,0,0
88.5,0,0
91.5,0,0
94.5,0,0
97.5,0,0
100.5,0,0
103.5,0,0
106.5,0,0
109.5,0,0
112.5,0,0
115.5,0,0
118.5,0,0
121.5,0,0
124.5,0,0
127.5,0,0
130.5,0,0
133.5,0,0
136.5,0,0
139.5,0,0
142.5,0,0
145.5,0,0
148.5,0,0
151.5,0,0
154.5,0,0
157.5,0,0
160.5,0,0
163.5,0,0
166.5,0,0
169.5,0,0
172.5,0,0
175.5,0,0
178.5,0,0
181.5,0,0
184.5,0,0
187.5,0,0
190.5,0,0
193.5,0,0
196.5,0,0
199.5,0,0
202.5,0,0
205.5,0,0
208.5,0,0
211.5,0,0
214.5,0,0
217.5,0,0
220.5,0,0
223.5,0,0
226.5,0,0
229.5,0,0
232.5,0,0
235.5,0,0
238.5,0,0
241.5,0,0
244.5,0,0
247.5,0,0
250.5,0,0
253.5,0,0
256.5,0,0
259.5,0,0
262.5,0,0
265.5,0,0
268.5,0,0
271.5,0,0
274.5,0,0
277.5,0,0
280.5,0,0
283.5,0,0
286.5,0,0
289.5,0,0
292.5,0,0
295.5,0,0
298.5,0,0
301.5,0,0
304.5,0,0
307.5,0,0
310.5,0,0
313.5,0,0
316.5,0,0
319.5,0,0
322.5,0,0
